IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Hungary;ASRREA0;ASBG01;Boy;Girl;50,5824590790887;,829986743613026;49,4175409209113;,82998674361302;-1,16491815817736;1,65997348722605;-,701769134954097;547,817956064036;3,12072112279684;560,650905685079;3,38591809120758;12,8329496210433;3,09164460232636;4,15084890785537;7 to 19;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASRREA0;ASBG01;Boy;Boy;50,5824590790887;,829986743613026;50,5824590790887;,829986743613026;0; ; ;547,817956064036;3,12072112279684;547,817956064036;3,12072112279684;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRREA0;ASBG01;Girl;Girl;46,1844335673342;1,12494705593244;46,1844335673342;1,12494705593244;0; ; ;455,051209118067;4,2693870198188;455,051209118067;4,2693870198188;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRREA0;ASBG01;Girl;Boy;46,1844335673342;1,12494705593244;53,8155664326657;1,12494705593244;7,63113286533151;2,24989411186488;3,39177422843524;455,051209118067;4,2693870198188;410,994704187774;5,57609225941851;-44,0565049302925;6,37294217962573;-6,9130558050787;-57 to -32;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRREA0;ASBG01;Boy;Girl;53,8155664326657;1,12494705593244;46,1844335673342;1,12494705593244;-7,63113286533151;2,24989411186488;-3,39177422843524;410,994704187774;5,57609225941851;455,051209118067;4,2693870198188;44,0565049302925;6,37294217962573;6,9130558050787;32 to 57;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRREA0;ASBG01;Boy;Boy;53,8155664326657;1,12494705593244;53,8155664326657;1,12494705593244;0; ; ;410,994704187774;5,57609225941851;410,994704187774;5,57609225941851;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRREA0;ASBG01;Girl;Girl;49,993318085055;1,57290588625034;49,993318085055;1,57290588625034;0; ; ;572,692866650694;2,86563167602609;572,692866650694;2,86563167602609;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRREA0;ASBG01;Girl;Boy;49,993318085055;1,57290588625034;50,006681914945;1,57290588625035;,0133638298900919;3,14581177250069;,00424813398147743;572,692866650694;2,86563167602609;561,002101239677;3,2790193790662;-11,6907654110169;3,72299523947476;-3,14015051296875;-19 to -4;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRREA0;ASBG01;Boy;Girl;50,006681914945;1,57290588625035;49,993318085055;1,57290588625034;-,0133638298900919;3,14581177250069;-,00424813398147743;561,002101239677;3,2790193790662;572,692866650694;2,86563167602609;11,6907654110169;3,72299523947476;3,14015051296875;4 to 19;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRREA0;ASBG01;Boy;Boy;50,006681914945;1,57290588625035;50,006681914945;1,57290588625035;0; ; ;561,002101239677;3,2790193790662;561,002101239677;3,2790193790662;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRREA0;ASBG01;Girl;Girl;50,6827556324549;1,46926464934592;50,6827556324549;1,46926464934592;0; ; ;537,084397590919;2,90902095845501;537,084397590919;2,90902095845501;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRREA0;ASBG01;Girl;Boy;50,6827556324549;1,46926464934592;49,3172443675451;1,46926464934592;-1,36551126490974;2,93852929869184;-,46469207079801;537,084397590919;2,90902095845501;523,982560605346;3,41767876817896;-13,1018369855728;3,83335722489699;-3,41784921595061;-21 to -6;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRREA0;ASBG01;Boy;Girl;49,3172443675451;1,46926464934592;50,6827556324549;1,46926464934592;1,36551126490974;2,93852929869184;,46469207079801;523,982560605346;3,41767876817896;537,084397590919;2,90902095845501;13,1018369855728;3,83335722489699;3,41784921595061;6 to 21;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRREA0;ASBG01;Boy;Boy;49,3172443675451;1,46926464934592;49,3172443675451;1,46926464934592;0; ; ;523,982560605346;3,41767876817896;523,982560605346;3,41767876817896;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRREA0;ASBG01;Girl;Girl;48,7993998505377;,849103689199227;48,7993998505377;,849103689199227;0; ; ;551,756844656834;2,65066092317809;551,756844656834;2,65066092317809;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRREA0;ASBG01;Girl;Boy;48,7993998505377;,849103689199227;51,2006001494623;,849103689199229;2,40120029892457;1,69820737839846;1,41396176313231;551,756844656834;2,65066092317809;544,496322435291;2,43838905810121;-7,26052222154228;2,60612169861317;-2,78594903123899;-12 to -2;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRREA0;ASBG01;Boy;Girl;51,2006001494623;,849103689199229;48,7993998505377;,849103689199227;-2,40120029892457;1,69820737839846;-1,41396176313231;544,496322435291;2,43838905810121;551,756844656834;2,65066092317809;7,26052222154228;2,60612169861317;2,78594903123899;2 to 12;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRREA0;ASBG01;Boy;Boy;51,2006001494623;,849103689199229;51,2006001494623;,849103689199229;0; ; ;544,496322435291;2,43838905810121;544,496322435291;2,43838905810121;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRREA0;ASBG01;Girl;Girl;48,6133633418893;,828711110094045;48,6133633418893;,828711110094045;0; ; ;541,840185792133;2,84674040903574;541,840185792133;2,84674040903574;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRREA0;ASBG01;Girl;Boy;48,6133633418893;,828711110094045;51,3866366581107;,828711110094044;2,77327331622146;1,65742222018809;1,67324492361804;541,840185792133;2,84674040903574;530,565095791134;2,54870937285511;-11,2750900009992;2,14335386043161;-5,26048927764487;-15 to -7;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRREA0;ASBG01;Boy;Girl;51,3866366581107;,828711110094044;48,6133633418893;,828711110094045;-2,77327331622146;1,65742222018809;-1,67324492361804;530,565095791134;2,54870937285511;541,840185792133;2,84674040903574;11,2750900009992;2,14335386043161;5,26048927764487;7 to 15;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRREA0;ASBG01;Boy;Boy;51,3866366581107;,828711110094044;51,3866366581107;,828711110094044;0; ; ;530,565095791134;2,54870937285511;530,565095791134;2,54870937285511;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRREA0;ASBG01;Girl;Girl;51,9382793459745;1,82744592231696;51,9382793459745;1,82744592231696;0; ; ;410,581232631749;4,66473374392497;410,581232631749;4,66473374392497;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRREA0;ASBG01;Girl;Boy;51,9382793459745;1,82744592231696;48,0617206540255;1,82744592231695;-3,8765586919489;3,65489184463391;-1,06064935892438;410,581232631749;4,66473374392497;377,652896742405;6,39824267702262;-32,9283358893442;7,5947638299822;-4,33566291546177;-48 to -18;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRREA0;ASBG01;Boy;Girl;48,0617206540255;1,82744592231695;51,9382793459745;1,82744592231696;3,8765586919489;3,65489184463391;1,06064935892438;377,652896742405;6,39824267702262;410,581232631749;4,66473374392497;32,9283358893442;7,5947638299822;4,33566291546177;18 to 48;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRREA0;ASBG01;Boy;Boy;48,0617206540255;1,82744592231695;48,0617206540255;1,82744592231695;0; ; ;377,652896742405;6,39824267702262;377,652896742405;6,39824267702262;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRREA0;ASBG01;Girl;Girl;50,9989634207809;1,11022212479747;50,9989634207809;1,11022212479747;0; ; ;565,844586318483;2,13446536388255;565,844586318483;2,13446536388255;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRREA0;ASBG01;Girl;Boy;50,9989634207809;1,11022212479747;49,0010365792191;1,11022212479747;-1,99792684156173;2,22044424959493;-,899786987187903;565,844586318483;2,13446536388255;549,127735597194;2,0372450926776;-16,7168507212887;2,47115985176587;-6,7647791822706;-22 to -12;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRREA0;ASBG01;Boy;Girl;49,0010365792191;1,11022212479747;50,9989634207809;1,11022212479747;1,99792684156173;2,22044424959493;,899786987187903;549,127735597194;2,0372450926776;565,844586318483;2,13446536388255;16,7168507212887;2,47115985176587;6,7647791822706;12 to 22;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRREA0;ASBG01;Boy;Boy;49,0010365792191;1,11022212479747;49,0010365792191;1,11022212479747;0; ; ;549,127735597194;2,0372450926776;549,127735597194;2,0372450926776;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRREA0;ASBG01;Girl;Girl;50,2824998728071;,997176527471635;50,2824998728071;,997176527471635;0; ; ;558,382426791175;2,71833374042823;558,382426791175;2,71833374042823;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRREA0;ASBG01;Girl;Boy;50,2824998728071;,997176527471635;49,7175001271929;,997176527471628;-,564999745614132;1,99435305494326;-,28329976190209;558,382426791175;2,71833374042823;538,303739380564;3,26137357230815;-20,0786874106114;3,08164676333609;-6,51557071676666;-26 to -14;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRREA0;ASBG01;Boy;Girl;49,7175001271929;,997176527471628;50,2824998728071;,997176527471635;,564999745614132;1,99435305494326;,28329976190209;538,303739380564;3,26137357230815;558,382426791175;2,71833374042823;20,0786874106114;3,08164676333609;6,51557071676666;14 to 26;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRREA0;ASBG01;Boy;Boy;49,7175001271929;,997176527471628;49,7175001271929;,997176527471628;0; ; ;538,303739380564;3,26137357230815;538,303739380564;3,26137357230815;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRREA0;ASBG01;Girl;Girl;49,1015398398161;,499105423288102;49,1015398398161;,499105423288102;0; ; ;546,058076952495;1,6045714751173;546,058076952495;1,6045714751173;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRREA0;ASBG01;Girl;Boy;49,1015398398161;,499105423288102;50,8984601601839;,499105423288097;1,79692032036785;,998210846576198;1,8001410488888;546,058076952495;1,6045714751173;545,166761742603;1,69430811505902;-,891315209891695;2,56187286064118;-,347915473708801;-6 to 4;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRREA0;ASBG01;Boy;Girl;50,8984601601839;,499105423288097;49,1015398398161;,499105423288102;-1,79692032036785;,998210846576198;-1,8001410488888;545,166761742603;1,69430811505902;546,058076952495;1,6045714751173;,891315209891695;2,56187286064118;,347915473708801;-4 to 6;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRREA0;ASBG01;Boy;Boy;50,8984601601839;,499105423288097;50,8984601601839;,499105423288097;0; ; ;545,166761742603;1,69430811505902;545,166761742603;1,69430811505902;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRREA0;ASBG01;Girl;Girl;48,1463247606731;,595424166002327;48,1463247606731;,595424166002327;0; ; ;463,052633003563;2,56022680289801;463,052633003563;2,56022680289801;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRREA0;ASBG01;Girl;Boy;48,1463247606731;,595424166002327;51,8536752393269;,59542416600233;3,70735047865377;1,19084833200466;3,11320121884276;463,052633003563;2,56022680289801;442,480146671306;2,16477090298055;-20,5724863322567;3,06589630530645;-6,71010506671406;-27 to -15;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRREA0;ASBG01;Boy;Girl;51,8536752393269;,59542416600233;48,1463247606731;,595424166002327;-3,70735047865377;1,19084833200466;-3,11320121884276;442,480146671306;2,16477090298055;463,052633003563;2,56022680289801;20,5724863322567;3,06589630530645;6,71010506671406;15 to 27;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRREA0;ASBG01;Boy;Boy;51,8536752393269;,59542416600233;51,8536752393269;,59542416600233;0; ; ;442,480146671306;2,16477090298055;442,480146671306;2,16477090298055;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRREA0;ASBG01;Girl;Girl;49,0293140827573;1,02648895223202;49,0293140827573;1,02648895223202;0; ; ;360,611979250262;4,62773864772552;360,611979250262;4,62773864772552;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRREA0;ASBG01;Girl;Boy;49,0293140827573;1,02648895223202;50,9706859172427;1,02648895223202;1,94137183448535;2,05297790446404;,945636984335773;360,611979250262;4,62773864772552;338,431149729538;5,150769663454;-22,1808295207243;4,7386057022965;-4,68087680516965;-31 to -13;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRREA0;ASBG01;Boy;Girl;50,9706859172427;1,02648895223202;49,0293140827573;1,02648895223202;-1,94137183448535;2,05297790446404;-,945636984335773;338,431149729538;5,150769663454;360,611979250262;4,62773864772552;22,1808295207243;4,7386057022965;4,68087680516965;13 to 31;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRREA0;ASBG01;Boy;Boy;50,9706859172427;1,02648895223202;50,9706859172427;1,02648895223202;0; ; ;338,431149729538;5,150769663454;338,431149729538;5,150769663454;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRREA0;ASBG01;Girl;Girl;50,0053437326592;,716345875032573;50,0053437326592;,716345875032573;0; ; ;441,866662138758;3,17220123134686;441,866662138758;3,17220123134686;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRREA0;ASBG01;Girl;Boy;50,0053437326592;,716345875032573;49,9946562673408;,716345875032568;-,0106874653183851;1,43269175006514;-,00745971023976316;441,866662138758;3,17220123134686;395,329291103367;3,90254588328009;-46,5373710353908;2,99215565790667;-15,5531250228969;-52 to -41;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRREA0;ASBG01;Boy;Girl;49,9946562673408;,716345875032568;50,0053437326592;,716345875032573;,0106874653183851;1,43269175006514;,00745971023976316;395,329291103367;3,90254588328009;441,866662138758;3,17220123134686;46,5373710353908;2,99215565790667;15,5531250228969;41 to 52;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRREA0;ASBG01;Boy;Boy;49,9946562673408;,716345875032568;49,9946562673408;,716345875032568;0; ; ;395,329291103367;3,90254588328009;395,329291103367;3,90254588328009;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRREA0;ASBG01;Girl;Girl;50,7087816928847;1,0869660320455;50,7087816928847;1,0869660320455;0; ; ;550,2355943459;1,71887878649755;550,2355943459;1,71887878649755;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRREA0;ASBG01;Girl;Boy;50,7087816928847;1,0869660320455;49,2912183071153;1,0869660320455;-1,41756338576934;2,17393206409101;-,652073452149054;550,2355943459;1,71887878649755;539,733612507904;2,24460145514627;-10,5019818379958;2,20989670763638;-4,75225009463375;-15 to -6;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRREA0;ASBG01;Boy;Girl;49,2912183071153;1,0869660320455;50,7087816928847;1,0869660320455;1,41756338576934;2,17393206409101;,652073452149054;539,733612507904;2,24460145514627;550,2355943459;1,71887878649755;10,5019818379958;2,20989670763638;4,75225009463375;6 to 15;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRREA0;ASBG01;Boy;Boy;49,2912183071153;1,0869660320455;49,2912183071153;1,0869660320455;0; ; ;539,733612507904;2,24460145514627;539,733612507904;2,24460145514627;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRREA0;ASBG01;Girl;Girl;50,3004174866841;,86340790842072;50,3004174866841;,86340790842072;0; ; ;533,888737766;2,42838140685164;533,888737766;2,42838140685164;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRREA0;ASBG01;Girl;Boy;50,3004174866841;,86340790842072;49,6995825133159;,863407908420724;-,600834973368301;1,72681581684144;-,347943867266227;533,888737766;2,42838140685164;512,432403927515;3,02260858401209;-21,4563338384844;3,35873002748022;-6,38822818831357;-28 to -15;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRREA0;ASBG01;Boy;Girl;49,6995825133159;,863407908420724;50,3004174866841;,86340790842072;,600834973368301;1,72681581684144;,347943867266227;512,432403927515;3,02260858401209;533,888737766;2,42838140685164;21,4563338384844;3,35873002748022;6,38822818831357;15 to 28;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRREA0;ASBG01;Boy;Boy;49,6995825133159;,863407908420724;49,6995825133159;,863407908420724;0; ; ;512,432403927515;3,02260858401209;512,432403927515;3,02260858401209;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRREA0;ASBG01;Girl;Girl;50,2738061947047;1,13050076916888;50,2738061947047;1,13050076916888;0; ; ;569,647640811582;2,56458073812325;569,647640811582;2,56458073812325;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRREA0;ASBG01;Girl;Boy;50,2738061947047;1,13050076916888;49,7261938052953;1,13050076916887;-,54761238940938;2,26100153833775;-,242199034420815;569,647640811582;2,56458073812325;548,518380594367;2,56602857130373;-21,1292602172148;2,2795456017933;-9,26906669495561;-26 to -17;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRREA0;ASBG01;Boy;Girl;49,7261938052953;1,13050076916887;50,2738061947047;1,13050076916888;,54761238940938;2,26100153833775;,242199034420815;548,518380594367;2,56602857130373;569,647640811582;2,56458073812325;21,1292602172148;2,2795456017933;9,26906669495561;17 to 26;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRREA0;ASBG01;Boy;Boy;49,7261938052953;1,13050076916887;49,7261938052953;1,13050076916887;0; ; ;548,518380594367;2,56602857130373;548,518380594367;2,56602857130373;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASRREA0;ASBG01;Girl;Girl;49,6175017978654;,830275860335411;49,6175017978654;,830275860335411;0; ; ;573,578670191909;2,48983415488331;573,578670191909;2,48983415488331;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASRREA0;ASBG01;Girl;Boy;49,6175017978654;,830275860335411;50,3824982021346;,830275860335411;,764996404269154;1,66055172067082;,460688092244494;573,578670191909;2,48983415488331;555,809814164045;2,64202170847447;-17,7688560278649;3,02764796325976;-5,86886462478082;-24 to -12;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
