"";"IDCNTRY";"BSBG01";"dvar";"n";"TOTWGT";"sumw_se";"pct";"pct_se";"mnpv";"mnpv_se";"mnpv_ci";"mnx_svr";"mnx_ivr";"sdpv";"sdpv_se";"vrpv";"vrpv_se";"DEff1";"DEff2";"DEff3";"DEff4";"DEff5";"pctmiss";"nvarstrat";"weight";"reps";"method";"jk2type";"npv";"shortcut";"date";"time";"selcrit"
"55";"Korea, Republic of";"Girl";"BSMMAT0";2121;199888,682236002;5079,68334894834;49,3071137082008;0,996958943896182;593,1198244024;3,56547151317474;"586 to 600";9,286268341837;3,42631876942358;95,573723393871;2,00289365954363;9135,15149214817;383,239731949693;1,79552288937887;1,64387166864306;2,15608631887117;1,36896615984993;2,95160920825005;0;80;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"56";"Korea, Republic of";"Boy";"BSMMAT0";2126;205506,538053999;5068,75697174277;50,6928862917992;0,996958943896187;599,102736354369;3,5009622325335;"592 to 606";10,8275766167181;1,42915993690786;100,810662191295;2,09903114210545;10163,7154386409;423,298471745531;1,29894520800086;1,97376199485874;2,26486347695512;1,13199259515755;2,56380868495599;0;76;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"57";"Kuwait";"Girl";"BSMMAT0";2217;21865,3705040001;745,258108351269;49,4379800180549;1,40916340561995;397,900845982858;5,50040683650621;"387 to 409";27,8554928510644;2,39898251601984;88,0257560748219;3,46646782026436;7750,43807563768;610,232937128534;1,68622498317018;5,13231790196478;7,96801768469438;1,086122422204;8,65424266786456;0;54;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"58";"Kuwait";"Boy";"BSMMAT0";2102;22362,5095509996;693,136811261627;50,5620199819451;1,40916340561995;399,601116846229;8,2225134185358;"383 to 416";66,1326568584441;1,47707005955725;101,705312661618;4,42193625555322;10345,0194239023;898,619435973237;1,30012522335295;10,5663598992736;13,4374658007179;1,02233495718642;13,7375910240708;0;52;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"59";"Lithuania";"Girl";"BSMMAT0";2686;13112,6661209999;380,074690752056;50,3314604670363;0,835165153138632;509,952820284701;3,08196596708766;"504 to 516";8,3682760788047;1,13023814348188;89,604323345988;2,08599607726385;8029,56259049701;373,943439234444;1,37808032743717;2,30565999788673;2,79930435740935;1,13506224374511;3,17738468484652;0;105;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"60";"Lithuania";"Boy";"BSMMAT0";2662;12939,9578229999;387,093761454851;49,6685395329637;0,83516515313863;516,991782853508;3,99244159029785;"509 to 525";15,3632017515773;0,57638810036274;95,095193526276;2,30289979054851;9044,55146708626;438,402556570478;1,16964303080691;4,01092758813461;4,52171046972591;1,0375174465377;4,69135350053283;0;105;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"61";"Malaysia";"Girl";"BSMMAT0";4509;213206,137346999;5157,87425559423;51,6975468152477;1,13590493788811;410,870860789391;3,71806455080259;"404 to 418";12,8806318580639;0,943372145870931;84,1172582005382;1,91665021953994;7076,34155127147;322,45924085215;1,60111075404037;5,50153556753348;8,20745700687309;1,07323958609067;8,80856776091347;0;90;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"62";"Malaysia";"Boy";"BSMMAT0";4264;199204,413019998;4786,24429032128;48,3024531847523;1,13590493788811;410,474894476516;3,87507732228702;"403 to 418";14,5071433145128;0,509080939190354;91,194409889857;2,16362390844367;8316,81866841411;394,495654826157;1,26100378176474;6,10526219502724;7,4377549348299;1,03509174260939;7,69875871659464;0;88;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"63";"Malta";"Girl";"BSMMAT0";1927;2076,510407;29,8073530143707;48,5062293738703;0,682207093774956;496,245333821407;1,91712102907014;"492 to 500";2,89055046547055;0,784802574632392;86,8432504148994;1,62506465877632;7542,17752070834;282,338044523357;1,20051431528419;0,782197968049298;0,738525542745198;1,271506269829;0,939039858029385;0;123;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"64";"Malta";"Boy";"BSMMAT0";1922;2081,952135;29,9253256883657;48,6333453785233;0,678368082470875;503,150235252679;1,98175716425888;"499 to 507";3,51158373937872;0,415777718712697;91,9509073662481;1,94064098959463;8456,43714131261;357,255015957467;1,09449899077022;0,815551642396729;0,798121458753996;1,11840176671574;0,892620449524211;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"65";"Malta";"<Other>";"BSMMAT0";113;122,452371;11,7298506378709;2,86042524760641;0,273981205148612;503,603636012238;8,80826396751272;"486 to 521";69,5087630587532;8,07675106262962;88,6152201074112;5,36435397422323;7853,58159642771;950,840625651447;1,11621103809404;1,00010365079121;1,00011569615726;1,11619759447888;1,1163267342513;0;62;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"66";"Morocco";"Girl";"BSMMAT0";4380;299988,498425003;5877,82423011899;50,3077898259251;0,631228015482492;374,523575715886;3,3543328778928;"368 to 381";9,53741636229646;1,71413269341615;75,7814770389789;1,56759496787465;5743,05495982608;237,4587312489;2,30730094865575;3,71911160826149;7,27380879324261;1,17972715338218;8,58110974189836;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"67";"Morocco";"Boy";"BSMMAT0";4316;296317,758445002;6270,1902222182;49,6922101740749;0,631228015482482;381,426509306836;3,13420434217696;"375 to 388";8,97457396332747;0,848662895193468;74,2875669342583;1,91267443014173;5519,25759045585;283,977896412622;1,66364524496717;4,61736987630518;7,01802019400261;1,0945630286921;7,68166543896978;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"68";"Oman";"Girl";"BSMMAT0";4044;31444,9784410003;588,311798202688;48,482779042038;0,849163995830589;418,47993883999;3,15145794175898;"412 to 425";7,61237255891058;2,31931459976515;86,7401837492438;1,60896085055818;7524,29105292962;279,42736919546;2,2465371389107;2,37604679158706;4,09134022217924;1,30467696921248;5,33787736108994;0;73;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"69";"Oman";"Boy";"BSMMAT0";4132;33413,0578810003;581,853434765078;51,517220957962;0,849163995830588;404,256423966289;3,6488324355641;"397 to 411";12,1967884641877;1,11718967863696;94,3488583958138;1,79472001487128;8902,43945444798;338,522460292492;1,51853514710751;4,06943649440467;5,66104719856796;1,09159703654099;6,17958234567547;0;75;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"70";"New Zealand";"Girl";"BSMMAT0";1836;26277,3496720001;1219,36372963343;44,0901556625666;1,66838644958221;474,704460392953;5,32506990263422;"464 to 485";26,5826809172727;1,77368855066813;92,9770855973513;2,90201526145167;8645,46648739355;539,462611681076;1,37667049936232;4,37426274131047;5,64524797305954;1,06672346390449;6,02191847242186;0;43;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"71";"New Zealand";"Boy";"BSMMAT0";1942;32024,3832330002;1513,08768843469;53,7329700051596;1,74968251137817;497,179474625581;5,87486279480528;"486 to 509";33,3012989165759;1,2127139412114;97,0843705576419;3,53914641634316;9426,83909996682;686,753895442404;1,24982822437702;5,68889947525029;6,86031890543439;1,03641641559536;7,11014712981141;0;42;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"72";"New Zealand";"<Other>";"BSMMAT0";85;1297,398187;202,027039206264;2,17687433227385;0,332164998841367;465,906048467115;12,0729809136621;"442 to 490";131,426317946003;14,3305501956475;83,6835897767437;9,19795082580637;7010,34943167282;1541,06335109491;1,17375692588542;1,50567111863667;1,59353497772001;1,1090386645507;1,76729190360543;0;37;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"73";"Norway";"Girl";"BSMMAT0";2904;27417,0542090001;605,691319754637;47,0873731842267;0,752662461382375;501,390593291758;2,67842941738287;"496 to 507";7,13683841534698;0,0371457285549811;80,2172149979008;1,32457257201856;6435,10212246586;212,489350890236;1,01676293455345;3,18406463556479;3,22067596811127;1,00520478766552;3,23743890266472;0;79;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"74";"Norway";"Boy";"BSMMAT0";3224;30778,8018850001;692,045020101441;52,8610010205482;0,751485036305417;502,508812038245;2,64493976801324;"497 to 508";6,41381185353855;0,581894522879365;83,6366980302279;1,18551346556506;6995,21139563722;198,313177894881;1,26818745505434;2,54239080919452;2,9560406750116;1,09072522490012;3,22422813006594;0;79;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"75";"Norway";"<Other>";"BSMMAT0";3;30,059592;17,4138684653156;0,0516257952251105;0,0299034366827497;519,879624722954;51,5670389742486;"419 to 621";2458,40480269139;200,754705880284;68,4044538075718;45,459209028707;5199,26670805051;6647,84644279691;1,11583635759795;1,37506440375836;1,41851049815437;1,08166055714686;1,53434685575232;0;3;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"76";"Portugal";"Girl";"BSMMAT0";2617;49391,4595659998;1479,17095049102;48,8042766257817;0,986793519400215;468,458125518292;3,31940374277801;"462 to 475";9,44720757388823;1,5712336336804;82,6916977873973;1,69208274284986;6838,27528838967;279,756818282063;1,60130928427567;2,63331055229172;3,61543535149015;1,16631725527268;4,21674463576582;0;82;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"77";"Portugal";"Boy";"BSMMAT0";2752;51811,6787259997;1508,60669991646;51,1957233742183;0,986793519400208;482,855175378013;2,83812494863064;"477 to 488";7,5707905510893;0,484162672950397;81,7642507810531;1,54415865217258;6685,95665651524;252,511310505568;1,19928571847098;2,76455499363369;3,11620560332154;1,06395140239096;3,31549132179253;0;82;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"78";"Qatar";"Girl";"BSMMAT0";2073;11104,347318;506,968041625892;47,866532250906;2,06087443035708;447,613217010935;4,87927897992756;"438 to 457";21,2809700984813;2,52639326548162;95,6869190983394;2,89609554361556;9156,91714032789;554,271371520583;1,5719406607141;3,42866591810197;4,81771870795504;1,11871607609006;5,38965936866914;0;82;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"79";"Qatar";"Boy";"BSMMAT0";2215;12094,215009;567,939192955387;52,133467749094;2,06087443035708;455,154691983686;5,89960348782467;"444 to 467";32,9378742992683;1,86744701428478;103,637239439258;3,77525121184064;10742,3276829081;782,095270952129;1,38505575874604;5,18147878984799;6,79158127795339;1,05669603925613;7,17663703669943;0;85;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"80";"Romania";"Girl";"BSMMAT0";1755;74970,940141;3095,22084222845;48,2884434653477;1,03960033258651;495,79674718965;5,34933042607744;"485 to 506";27,4920190526356;1,12331695472232;98,229971328695;3,1115326862291;9649,92568528532;611,476683104168;1,20429393135574;4,32135061010034;4,99988238364852;1,04085974742603;5,20417631500426;0;67;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"81";"Romania";"Boy";"BSMMAT0";1866;80285,5451810003;2906,49597656664;51,7115565346523;1,03960033258651;498,300124311446;5,10826656454877;"488 to 508";24,8462695535374;1,24811774094946;100,802549074913;3,51100571995402;10162,1233929219;707,44902518981;1,22918317506692;3,89814215175198;4,56234757188578;1,05023360703143;4,7915307469527;0;67;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"82";"Saudi Arabia";"Girl";"BSMMAT0";2883;201520,325532001;2732,57532164819;48,1767119803031;0,542659114156241;399,408011632924;4,27460732003767;"391 to 408";15,9043343096649;2,36793343085473;81,8435119777449;2,07055167242711;6698,72612466551;338,767467220287;2,01911198548889;3,89479374365126;6,84491274332452;1,1488860448196;7,86402472881341;0;53;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"83";"Saudi Arabia";"Boy";"BSMMAT0";2949;216773,736575001;3682,19255824425;51,8232880196969;0,542659114156247;395,153413119654;4,57775183853911;"386 to 404";18,7725752441361;2,18323665111209;84,4642124856379;1,8402392410674;7134,5489114635;310,906721319972;1,90242073661933;4,55308935205587;7,75947086241243;1,1162992622333;8,66189159903176;0;51;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"84";"Singapore";"Girl";"BSMMAT0";2304;18482,2528669999;905,820817750665;47,5421284196775;2,32174329658285;601,863465990549;6,91160603613559;"588 to 615";43,6705783749842;4,0997196237618;93,5307281880151;3,7092773305827;8749,12150620629;693,337856840207;2,07962313775694;6,0491079739479;11,5002417676551;1,09387829921919;12,5798649054121;0;71;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"85";"Singapore";"Boy";"BSMMAT0";2466;20393,273916;899,848085739039;52,4578715803225;2,32174329658285;608,43402097592;8,26074869628632;"592 to 625";66,0066007022424;2,23336832095368;99,9295907826738;4,08729288593241;9986,83420582959;817,284975859094;1,55147468817064;10,8607385377655;16,2986862480119;1,03383553004083;16,8501609361826;0;71;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"86";"South Africa";"Girl";"BSMMAT0";5281;430912,696478;12904,6163823606;49,5597930352033;0,638645586993601;398,259163007147;3,20488244545504;"392 to 405";9,2412022724385;1,0300692167474;74,1426674600904;2,46279535195604;5497,80213538457;365,102800497499;1,98944912888584;4,95927774779938;8,87678166637657;1,11146484909431;9,86623079526242;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"87";"South Africa";"Boy";"BSMMAT0";5176;430756,926849002;14528,6367098346;49,5418777808202;0,624613862015245;392,927189388777;3,61377037911139;"386 to 400";11,3038862372908;1,75545011565212;81,508596212325;2,74434458278033;6644,12100246647;447,458145057763;2,36755633969374;4,29712037322085;8,80611824235243;1,15529615910863;10,1736745820462;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"88";"South Africa";"<Other>";"BSMMAT0";83;7810,796359;982,198464490355;0,898329183976419;0,110065773142978;395,703980934469;10,3717121684923;"375 to 416";106,768725366795;0,803687939256266;82,9041614477742;8,29864227944439;6881,73446168114;1372,91382912909;1,00969321024078;1,2849660620225;1,28772829797317;1,00752737223841;1,29742150821395;0;53;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"89";"Sweden";"Girl";"BSMMAT0";2416;55339,952408;1581,08043034971;48,8013270680624;0,67936278427634;514,916015825097;2,75348119215836;"510 to 520";7,08749448951633;0,494164186053498;78,8197194892354;1,73997706015467;6213,1163203164;274,774420654001;1,19215810745427;2,47296413326114;2,75600613345662;1,06972339615706;2,9481642409109;0;78;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"90";"Sweden";"Boy";"BSMMAT0";2555;58011,0221739997;1415,53647164446;51,1567998070184;0,677523766403102;522,234688327992;2,81882334643633;"517 to 528";7,59436702000969;0,351398038404827;84,6780343744517;1,66202681316006;7171,03878234581;281,319180150475;1,12520110619603;2,51602181543978;2,70582942375015;1,04627087912382;2,83103052994618;0;78;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"91";"Sweden";"<Other>";"BSMMAT0";2;47,483478;37,2958241454488;0,0418731249192791;0,0329568025460017;432,340235215736;54,6936580008645;"325 to 540";2977,45845078829;13,9377747272476;40,1574202837236;44,6935661712383;1748,82820677374;2334,37870470989;1,01593955846922;3,36735509792129;3,40508969292202;1,00468109797588;3,42102925139124;0;2;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"92";"United Arab Emirates";"Girl";"BSMMAT0";16413;38171,881892;493,29283551168;49,482946884242;0,402170742384907;482,404788399047;1,87013719115231;"479 to 486";3,32420200397208;0,17321110975898;99,5095017794985;1,42356340263882;9902,45539426854;283,108946314068;1,2870918202893;4,50383507217615;5,50975746104069;1,0521060722399;5,79684928132999;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"93";"United Arab Emirates";"Boy";"BSMMAT0";15692;38969,6068339998;523,664433467937;50,517053115758;0,402170742384905;495,857427800854;2,18324278178801;"492 to 500";4,601470599353;0,16507844487644;107,303094999479;1,70588844470013;11514,9282652634;365,038956237894;1,22496110243391;5,30272164486382;6,27066664955865;1,03587514932718;6,49562775199256;0;125;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"94";"Turkey";"Girl";"BSMMAT0";2393;498493,102004998;16436,7484920744;51,3512308319016;1,71349595880351;509,873127915291;4,50809575914421;"501 to 519";19,4453539653487;0,877573408265368;109,595716713899;2,37720609933479;12012,7446381587;520,42798772421;1,17481709877593;3,44600941643109;3,87361368619018;1,04513023572773;4,04843078496611;0;71;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"95";"Turkey";"Boy";"BSMMAT0";2452;472258,901265998;18811,8578028857;48,6487691680984;1,71349595880351;507,437030235964;5,91724096727438;"496 to 519";34,5144138656811;0,499326799109162;119,881255694368;3,13468276726309;14372,712618828;751,560693983968;1,0851856809418;5,50447850332571;5,88819557191921;1,01446719625755;5,97338125286101;0;71;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"96";"United States";"Girl";"BSMMAT0";3846;1713612,37304699;59253,7505423594;48,9352379992091;0,693977434047126;481,790132153687;4,35552013204728;"473 to 490";18,7488672018965;0,221688418772647;91,4502444877227;2,17140041338536;8363,83431509114;397,075541189852;1,10194052470183;7,91636399677697;8,6214217716373;1,01182409669797;8,72336229633913;0;106;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"97";"United States";"Boy";"BSMMAT0";4032;1788183,96658599;48742,9076578305;51,0647620007909;0,693977434047127;496,263155186456;4,42126236476539;"488 to 505";19,1015039105532;0,446056987537656;96,3489587337522;2,0869401551322;9283,68452693648;401,842602689245;1,19372715310753;7,11193291672123;8,29598028066184;1,02335193027871;8,48970743376937;0;106;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"98";"Uzbekistan";"Girl";"BSMMAT0";2148;273271,013197001;7007,78930160481;49,8210138691407;0,895428909211241;415,609201170903;3,69510976066433;"408 to 423";13,0357591127682;0,618077030588588;83,4932598134343;2,06522706857989;6971,71556770259;344,764929651895;1,19043081273348;3,53382585396939;4,0163443706659;1,04741396532736;4,20677518339938;0;83;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"99";"Uzbekistan";"Boy";"BSMMAT0";2188;275234,510827001;7388,69607479057;50,1789861308593;0,895428909211238;426,273734221668;5,72646311778681;"415 to 437";31,5171730876838;1,27520675168886;91,5362799564784;4,03900067589396;8379,10705639455;737,415994725441;1,33298922593021;6,42385715400959;8,2299431492793;1,04046069576548;8,56293237520952;0;83;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"100";"England";"Girl";"BSMMAT0";2024;264303,140248999;9558,40421555102;47,5991474341517;1,66020653547802;512,191865775134;5,10381263328596;"502 to 522";25,1596886676106;0,889214728078757;94,7758040371165;2,96416153023153;8982,91844833844;562,015722415582;1,20035477556454;4,88959481159349;5,6688937071073;1,0353428351132;5,86924848267184;0;70;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"101";"England";"Boy";"BSMMAT0";1953;275250,12043;14685,5386313836;49,5706220186129;1,69461931339175;538,905677035873;6,04549757922827;"527 to 551";35,9848742837453;0,563166696709536;98,0861034946104;3,2679946689566;9621,54565648487;640,785405865906;1,11431266845701;6,65754994934428;7,30427958098264;1,01565009487789;7,41859224943965;0;69;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"102";"England";"<Other>";"BSMMAT0";106;15715,382766;2079,18550365911;2,8302305472354;0,351005015330349;532,75276186337;10,6035316935934;"512 to 554";110,461594337053;1,9732900399866;97,0742477640307;8,95391001865025;9442,8159903963;1763,4233704659;1,02215109819479;1,23478207556625;1,23998275637649;1,01786403728671;1,26213385457128;0;51;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"103";"United Arab Emirates (Dubai)";"Girl";"BSMMAT0";3998;11206,0395320001;235,067123388068;48,550099531187;0,738272585843895;534,431974068593;3,39276383944079;"528 to 541";10,7968845200619;0,713961950155104;95,230830143594;2,4967397311824;9069,54709418556;475,760688153921;1,31472573515276;3,85948437296218;4,75943769440053;1,06612666356007;5,07416342955329;0;120;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"104";"United Arab Emirates (Dubai)";"Boy";"BSMMAT0";4058;11875,3539980002;261,227573498969;51,449900468813;0,738272585843898;557,100517908862;3,82064645003233;"550 to 565";14,2024172393981;0,394922056746532;99,1257324436572;2,8991135064907;9826,98536352104;574,075612974419;1,16308090904729;5,18269329972791;5,86481072531355;1,02780667896807;6,02789163436084;0;119;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"105";"United Arab Emirates (Abu Dhabi)";"Girl";"BSMMAT0";6182;13225,1035619997;293,562782848868;49,9888632205124;0,503617323416349;450,156607065784;3,17568471409857;"444 to 456";9,89076222420881;0,19421117915048;96,1712913919439;1,93971385559669;9249,31658345273;372,600383046642;1,1298056454956;5,96609786141656;6,61072539991207;1,01963561298391;6,74053104540767;0;112;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"106";"United Arab Emirates (Abu Dhabi)";"Boy";"BSMMAT0";5578;13230,9962769999;303,064014877051;50,0111367794876;0,503617323416344;460,179562143697;3,39790121062062;"454 to 467";11,3603743362861;0,185358300850995;104,18916136898;2,27503975528923;10856,7103873043;473,17738953382;1,09523405942153;5,41620149321542;5,83677428863774;1,01631621418134;5,93200834805927;0;109;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"107";"United Arab Emirates (Sharjah)";"Girl";"BSMMAT0";3143;7812,492906;250,674730091269;49,613550962311;0,850423503603399;490,520301717701;5,36470314069476;"480 to 501";27,6388977926765;1,14114199510376;90,7846823880986;3,2860685679816;8242,39862172266;596,012480735149;1,43514145034901;7,64693588197517;10,5392932020348;1,04128753627093;10,9744346523838;0;68;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"108";"United Arab Emirates (Sharjah)";"Boy";"BSMMAT0";3135;7934,198783;211,883522209474;50,386449037689;0,850423503603398;500,230980217787;5,3866944127863;"490 to 511";28,1198714542083;0,896605242534898;92,2754517870209;3,75119088931634;8515,3904257698;691,155042086123;1,33009143383966;8,03149070722535;10,3525255568036;1,0318851117081;10,6826169906433;0;68;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"109";"Table Average";"Girl";"BSMMAT0";NA;NA;NA;48,6790233636841;0,173571878057104;471,915443844012;0,598254143241092;"471 to 473";NA;NA;87,9454160585657;0,39557801943179;7791,84700512451;69,1686485364302;NA;NA;NA;NA;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"110";"Table Average";"Boy";"BSMMAT0";NA;NA;NA;50,7521248185699;0,174231627742896;479,210802741883;0,640211439816424;"478 to 480";NA;NA;92,6713258650825;0,399777039285059;8682,23779759526;76,4673449239305;NA;NA;NA;NA;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
"111";"Table Average";"<Other>";"BSMMAT0";NA;NA;NA;0,568851817746029;0,0196535274947233;499,223988175612;5,85968737222801;"488 to 511";NA;NA;73,6573364425701;4,84957565104725;6091,10814749079;578,907920175743;NA;NA;NA;NA;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";5;"N";"04-MAR-26";"13h 9m";"NONE"
